customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST100204,ACC900204,Savings,2019-05-05,,,74.0,Delhi,660226,SME,Retired,,4759040.13,253875.94,2.0,Verified,Y,,N,Y,Y,Kolkata West,,329.0,,0.0,0.0,Home Loan,22353045.82,24.0,16291773.8,447060.92,,,0.0,446.0,CIBIL,Medium,3.42,,,2977.34,-345.59,64.0,58722.96,2018-02-28,Transfer,Mobile App,415813.43,GBP
CUST100205,ACC900205,Savings,2019-08-11,Inactive,M,18.0,Rajasthan,441847,Retail,Business Owner,,7295029.0,1163860.17,3.0,Pending,N,,N,N,N,Bangalore MG Road,,210.0,1.0,,0.0,Home Loan,-1021112.21,,-895642.82,-20422.24,,,0.0,543.0,EQUIFAX,Very High,4.8,,,10397.39,792.63,81.0,38258.56,2022-01-15,Debit,Branch,150147.83,GBP
CUST100206,ACC900206,Checking,2020-02-22,Closed,M,73.0,Rajasthan,837781,HNI,Self-Employed,,4639017.57,793314.39,1.0,Rejected,Y,N,,N,,Hyderabad Banjara Hills,RM19,575.0,0.0,1.0,0.0,Personal Loan,2366313.95,120.0,340733.52,47326.28,0.0,0.0,0.0,829.0,EXPERIAN,Very High,,,376173.87,902209.52,607.98,3.0,30297.74,2024-04-26,Penalty,Mobile App,194924.09,GBP
CUST100207,ACC900207,Checking,2019-10-31,Inactive,,57.0,Rajasthan,274988,SME,,,940042.13,2045997.1,4.0,Expired,Y,,N,,Y,,,269.0,0.0,1.0,,Home Loan,3317771.1,12.0,705564.69,66355.42,0.0,0.0,0.0,900.0,,Medium,,,157643.07,5382.38,1304.88,23.0,74735.26,2024-05-10,Transfer,NEFT,472615.96,USD
CUST100208,ACC900208,Fixed Deposit,2021-10-14,Active,M,66.0,Delhi,245453,Retail,Salaried,Employer_33,3200977.23,1658799.21,6.0,Verified,,N,,Y,,Jaipur Vaishali,,93.0,0.0,,0.0,Business Loan,150969.99,120.0,63446.14,3019.4,90.0,1.0,4082.33,824.0,,Medium,,5.62,,12479.66,,16.0,57521.22,2020-12-28,EMI,Net Banking,467032.38,EUR
CUST100209,ACC900209,Fixed Deposit,2020-08-12,Closed,F,23.0,Telangana,734919,Corporate,Retired,,1720221.03,399166.45,1.0,Pending,Y,,,Y,N,Bangalore MG Road,RM37,326.0,1.0,,0.0,Personal Loan,2394375.01,12.0,1092122.37,47887.5,0.0,0.0,0.0,855.0,CIBIL,High,,6.13,,-744.77,-726.24,9.0,15870.63,2019-10-28,Penalty,RTGS,414369.66,INR
CUST100210,ACC900210,Current,2023-05-22,Closed,Other,66.0,Maharashtra,211161,SME,Salaried,Employer_5,1638576.74,40763972.93,6.0,Pending,N,N,Y,N,,Chennai East,,622.0,1.0,,0.0,Education Loan,4536399.29,120.0,2230626.51,90727.99,0.0,0.0,0.0,694.0,CIBIL,Very High,,,,414.73,1858.38,100.0,29566.0,2022-02-06,EMI,ATM,382760.04,INR
CUST100211,ACC900211,Checking,2020-08-21,,M,69.0,Telangana,614788,,Business Owner,,,624402.34,6.0,Rejected,N,,Y,N,Y,Hyderabad Banjara Hills,,272.0,,0.0,0.0,,,,,,,,0.0,424.0,EQUIFAX,High,,,464634.89,8806.43,1188.2,47.0,28394.34,2023-01-06,EMI,NEFT,125448.63,INR
CUST100212,ACC900212,Fixed Deposit,2022-05-15,Closed,F,35.0,Maharashtra,442399,Retail,Business Owner,,1928355.59,,7.0,Pending,N,Y,,Y,N,Kolkata West,,384.0,0.0,,1.0,Auto Loan,3986685.59,60.0,3572859.39,79733.71,180.0,1.0,1563.52,492.0,EQUIFAX,Low,,6.47,,11597.21,759.77,94.0,40918.64,2022-03-21,Penalty,RTGS,,EUR
CUST100213,ACC900213,Fixed Deposit,2021-08-19,,,57.0,,506349,HNI,,,3366440.07,81008.61,4.0,Rejected,Y,Y,Y,Y,Y,Pune FC Road,RM2,504.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,369.0,EXPERIAN,,,5.64,,11152.64,107.65,20.0,7422.76,2018-11-29,Transfer,RTGS,377143.97,INR
CUST100214,ACC900214,Fixed Deposit,2024-03-02,Inactive,M,55.0,West Bengal,984539,,Student,,1128111.53,1385283.98,2.0,Rejected,N,N,Y,,,Mumbai Central,,317.0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,455.0,EQUIFAX,Very High,,6.55,,1640.51,1488.92,47.0,13096.54,2021-10-02,Transfer,Branch,455729.66,GBP
CUST100215,ACC900215,Checking,2020-01-12,Frozen,Other,64.0,Delhi,260741,Corporate,Self-Employed,,3610374.51,1504851.15,4.0,Expired,N,Y,,,N,Delhi North,RM5,30.0,,1.0,1.0,Business Loan,1514707.06,48.0,238909.22,30294.14,0.0,0.0,0.0,311.0,CIBIL,Very High,,,468882.49,551.18,27.93,48.0,8075.19,2022-09-30,Credit,NEFT,137224.68,INR
CUST100216,ACC900216,Fixed Deposit,2022-11-07,Closed,,18.0,Rajasthan,813385,HNI,Retired,,3470752.79,1377733.27,8.0,Expired,Y,N,N,,N,Hyderabad Banjara Hills,RM3,640.0,0.0,1.0,0.0,Auto Loan,177198.98,48.0,127627.47,3543.98,0.0,0.0,0.0,745.0,EXPERIAN,,,8.07,,2389.29,1413.77,95.0,22758.0,2023-04-20,Transfer,Mobile App,331015.21,USD
CUST100217,ACC900217,Recurring Deposit,2021-10-31,Active,M,65.0,Delhi,300284,,Self-Employed,,4486656.33,1568234.49,2.0,Rejected,Y,N,N,Y,,Jaipur Vaishali,,,0.0,1.0,0.0,,,,,,90.0,1.0,3812.35,813.0,CIBIL,High,,,,9965.41,1701.05,32.0,60933.12,2023-06-27,Transfer,Net Banking,367727.24,GBP
CUST100218,ACC900218,Checking,2020-01-31,Closed,F,34.0,,626461,Corporate,Retired,,4696002.51,790191.49,4.0,Verified,,Y,,,Y,Ahmedabad SG Highway,RM30,397.0,1.0,0.0,0.0,Education Loan,1928562.44,,1256263.72,38571.25,0.0,0.0,0.0,659.0,EQUIFAX,,,,226775.63,467750.2,1510.27,110.0,59816.88,2024-08-01,Penalty,NEFT,,INR
CUST100219,ACC900219,Current,2024-07-26,,M,49.0,Tamil Nadu,295864,Corporate,Retired,,4376162.67,558253.07,6.0,Rejected,,Y,Y,Y,Y,Mumbai Central,RM29,269.0,0.0,,0.0,Personal Loan,-1418722.32,48.0,-153300.18,-28374.45,0.0,0.0,0.0,344.0,EXPERIAN,Very High,,,,256924.91,-189.41,110.0,18823.35,2019-04-21,Debit,Net Banking,72801.54,INR
CUST100220,ACC900220,Savings,2020-01-30,Frozen,M,53.0,Gujarat,,HNI,,,1251775.36,,2.0,Pending,N,Y,N,Y,N,Delhi North,RM26,230.0,0.0,1.0,,Home Loan,,60.0,,,,,0.0,610.0,EQUIFAX,,5.07,,,14437.05,1485.99,110.0,63975.89,2023-05-15,Credit,Branch,87387.91,INR
CUST100221,ACC900221,Fixed Deposit,2024-11-23,,M,59.0,Karnataka,819301,Retail,,,1342876.67,149328.3,5.0,,,,Y,,Y,Jaipur Vaishali,,209.0,0.0,,0.0,Business Loan,453313.71,12.0,187047.76,9066.27,60.0,0.0,976.12,848.0,EQUIFAX,High,,7.38,,3433.4,501.45,60.0,31594.68,2024-04-13,EMI,Mobile App,176616.43,INR
CUST100222,ACC900222,Recurring Deposit,2023-11-01,Closed,F,64.0,Telangana,854525,SME,Salaried,Employer_122,3352494.58,1685357.3,3.0,,,,Y,Y,Y,Ahmedabad SG Highway,,236.0,1.0,0.0,0.0,Education Loan,1947616.56,,1095920.86,38952.33,30.0,0.0,2567.97,685.0,CIBIL,Very High,,,,2026.91,-11.73,103.0,77882.94,2024-07-18,Interest,UPI,271028.6,GBP
CUST100223,ACC900223,Recurring Deposit,2024-10-08,,M,53.0,Telangana,623273,Corporate,Salaried,Employer_62,4255234.61,653152.45,7.0,Verified,Y,,N,N,,Bangalore MG Road,RM29,147.0,,1.0,,,,,,,90.0,1.0,1899.34,317.0,CIBIL,Very High,,,,3142.4,1458.93,78.0,63157.39,2022-07-23,Debit,Branch,222305.14,USD
CUST100224,ACC900224,Recurring Deposit,2022-03-27,,F,31.0,Delhi,196753,Retail,Self-Employed,,1651929.11,587554.75,4.0,,Y,N,N,Y,,,,180.0,1.0,0.0,0.0,Education Loan,4835664.2,24.0,2316407.4,96713.28,60.0,0.0,1230.01,320.0,,Very High,,,,10758.65,1108.44,116.0,7139.77,2022-02-10,EMI,UPI,79809.84,INR
CUST100225,ACC900225,Recurring Deposit,2023-04-11,Inactive,,33.0,Gujarat,648898,Retail,,,4159820.93,139521.24,1.0,Pending,,N,,,N,Ahmedabad SG Highway,,511.0,,,0.0,Personal Loan,2707460.36,84.0,2018720.8,54149.21,0.0,0.0,0.0,633.0,EQUIFAX,Medium,,,,14430.8,1084.68,2.0,31527.86,2019-06-26,Interest,Branch,407948.93,USD
CUST100226,ACC900226,Savings,2020-04-27,Active,M,41.0,Delhi,845647,Retail,Business Owner,,728231.39,,7.0,Expired,Y,N,,Y,Y,Delhi North,,,0.0,1.0,0.0,Education Loan,,120.0,,,0.0,0.0,0.0,443.0,,High,2.89,,,4502.99,83.86,2.0,71583.74,2023-03-21,Debit,NEFT,221307.87,USD
CUST100227,ACC900227,Recurring Deposit,2022-03-01,Active,M,39.0,Rajasthan,273648,Corporate,Salaried,Employer_12,1827727.29,1664010.29,4.0,Pending,N,,N,Y,Y,Pune FC Road,RM8,350.0,0.0,0.0,0.0,,,,,,120.0,1.0,,826.0,CIBIL,Low,,,,8862.22,295.87,19.0,27160.54,2020-12-30,Debit,Mobile App,385532.0,EUR
CUST100228,ACC900228,Fixed Deposit,2020-11-23,Inactive,M,74.0,Gujarat,525006,SME,,,3112914.89,1366808.33,5.0,Rejected,Y,N,Y,N,N,Hyderabad Banjara Hills,,625.0,0.0,1.0,0.0,Auto Loan,3937718.97,12.0,1927184.3,78754.38,30.0,0.0,2012.21,714.0,EQUIFAX,Very High,,5.97,,9536.41,1481.26,32.0,68232.97,2020-06-15,EMI,Branch,461530.25,INR
CUST100229,ACC900229,Current,2019-10-15,Active,M,42.0,Rajasthan,822502,Retail,Student,,680973.79,312435.43,7.0,Verified,Y,,,,Y,Delhi North,,346.0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,302.0,EXPERIAN,Medium,,,,1721.97,1029.49,37.0,55450.61,2024-05-31,Credit,Net Banking,79386.25,INR
CUST100230,ACC900230,Fixed Deposit,2023-01-28,Active,Other,37.0,Gujarat,888019,,,,3302504.35,1925629.51,4.0,Verified,N,Y,N,,,Pune FC Road,,168.0,1.0,1.0,,,,,,,60.0,0.0,1940.69,772.0,EXPERIAN,,,7.62,,5441.1,100.79,7.0,11536.76,2018-10-28,Transfer,UPI,351413.05,GBP
CUST100231,ACC900231,Fixed Deposit,2019-01-17,Active,,39.0,Karnataka,104493,,Business Owner,,383051.88,961462.09,6.0,,N,N,,Y,Y,,,460.0,,,0.0,Personal Loan,2146323.22,84.0,1591245.45,42926.46,120.0,1.0,2987.55,813.0,EXPERIAN,Very High,,6.63,,9418.87,1829.21,87.0,44664.41,2024-11-13,EMI,Branch,367152.39,INR
CUST100232,ACC900232,Fixed Deposit,2018-01-10,Inactive,,22.0,Delhi,933016,Retail,Retired,,2881356.31,33950.87,5.0,Pending,Y,Y,Y,Y,Y,Hyderabad Banjara Hills,,462.0,,0.0,1.0,,,,,,30.0,0.0,4678.42,352.0,EXPERIAN,Low,,7.63,,10520.4,391.76,70.0,65074.74,2022-05-13,Debit,NEFT,277622.09,INR
CUST100233,ACC900233,Savings,2023-08-12,Frozen,M,25.0,,222152,Retail,,,3258073.66,1560411.94,8.0,,N,N,Y,Y,Y,Ahmedabad SG Highway,,564.0,0.0,0.0,0.0,Personal Loan,2616805.42,24.0,2429467.97,52336.11,180.0,1.0,1854.22,847.0,,Medium,4.44,,,9230.57,,96.0,2652.6,2022-11-07,Interest,Net Banking,375054.94,INR
CUST100234,ACC900234,Savings,2018-05-14,Active,F,37.0,Delhi,382117,HNI,Student,,1523469.1,578947.7,4.0,Pending,Y,N,Y,N,N,Delhi North,RM9,602.0,,1.0,1.0,Auto Loan,3998026.17,120.0,3683740.2,79960.52,120.0,1.0,2828.27,607.0,CIBIL,,3.88,,,12690.06,1726.91,,27328.58,2023-11-21,Transfer,Net Banking,58297.34,EUR
CUST100235,ACC900235,Savings,2023-05-08,Inactive,M,41.0,Tamil Nadu,708388,HNI,Business Owner,,2817637.3,1075676.65,7.0,Expired,,N,,Y,,Jaipur Vaishali,RM43,41.0,0.0,0.0,0.0,Personal Loan,985784.77,24.0,,19715.7,0.0,0.0,0.0,429.0,EXPERIAN,Very High,3.85,,,9476.23,484.57,0.0,47799.9,2023-07-11,Credit,Branch,212520.98,INR
CUST100236,ACC900236,Checking,2018-07-10,Frozen,F,43.0,Maharashtra,899679,HNI,,,4645160.82,5895.17,5.0,Pending,Y,N,N,Y,N,Hyderabad Banjara Hills,RM38,659.0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,649.0,,Very High,,,,-3192.38,116.67,92.0,68912.39,2023-10-27,EMI,UPI,319852.34,GBP
CUST100237,ACC900237,Fixed Deposit,2020-04-02,Active,F,71.0,Gujarat,730794,,,,4814630.18,901170.96,3.0,Pending,N,,N,,Y,Bangalore MG Road,,639.0,0.0,,1.0,,,,,,120.0,1.0,7.02,864.0,CIBIL,,,8.91,,147.63,1388.65,47.0,56129.29,2021-06-24,Credit,RTGS,30336.97,EUR
CUST100238,ACC900238,Checking,2021-08-23,Closed,M,40.0,Karnataka,,,Self-Employed,,3835397.03,878284.33,5.0,Expired,Y,,,Y,,Delhi North,,569.0,1.0,0.0,0.0,Home Loan,2822118.41,12.0,812248.94,56442.37,0.0,0.0,0.0,861.0,EXPERIAN,Low,,,31773.55,9405.33,1636.33,27.0,322358.21,2024-08-03,Credit,RTGS,514979.51,USD
CUST100239,ACC900239,Savings,2019-02-04,,F,60.0,West Bengal,545525,SME,Salaried,Employer_40,1078614.89,93860.22,3.0,Pending,Y,,,,,Chennai East,,455.0,,,0.0,Personal Loan,717930.95,48.0,27319377.07,14358.62,0.0,0.0,0.0,606.0,EXPERIAN,Low,6.07,,,10767.6,1885.05,106.0,,2022-03-15,Interest,ATM,86932.44,INR
CUST100240,ACC900240,Current,2020-12-01,Closed,M,64.0,Gujarat,673284,,Salaried,Employer_87,1156710.29,937574.81,5.0,,,Y,,N,Y,Jaipur Vaishali,,697.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,535.0,,,,,,7901.23,945.67,83.0,4581.92,2019-06-02,Credit,Branch,264031.33,USD
CUST100241,ACC900241,Current,2018-05-03,Closed,M,67.0,Gujarat,146290,HNI,Business Owner,,4059107.66,1397855.83,3.0,Expired,N,N,N,Y,,Bangalore MG Road,RM1,386.0,,0.0,,,,,,,,,0.0,494.0,CIBIL,Low,,,,4496.39,294.8,114.0,4991.82,2018-04-16,Transfer,Mobile App,161102.35,INR
CUST100242,ACC900242,Current,2018-12-30,Active,Other,35.0,Delhi,353993,Retail,Student,,2076630.68,290834.82,1.0,Expired,N,,Y,,,Pune FC Road,,409.0,0.0,0.0,0.0,Auto Loan,59592120.03,36.0,43634166.17,1191842.4,0.0,0.0,0.0,354.0,EXPERIAN,,,,,9757.4,354.84,77.0,47131.65,2023-11-24,Debit,Mobile App,30885.27,INR
CUST100243,ACC900243,Checking,2023-11-07,Inactive,M,60.0,,970753,HNI,Retired,,2089647.63,828824.53,3.0,Pending,,Y,N,Y,,Mumbai Central,RM22,713.0,0.0,0.0,,,,,,,180.0,1.0,4999.66,406.0,EQUIFAX,High,,,106301.62,9869.62,1586.24,111.0,68971.41,2022-05-16,Transfer,Mobile App,463170.59,INR
CUST100244,ACC900244,Current,2018-06-03,,Other,21.0,Telangana,217455,,Salaried,Employer_193,1292355.12,1580481.66,6.0,Verified,Y,Y,Y,,Y,Mumbai Central,,13.0,0.0,0.0,0.0,Auto Loan,2844558.72,48.0,2143346.84,56891.17,,,0.0,777.0,CIBIL,,,,,1574.56,1561.64,25.0,46110.79,2020-06-06,EMI,Mobile App,307210.02,GBP
CUST100245,ACC900245,Fixed Deposit,2021-09-29,Active,,49.0,Rajasthan,549492,HNI,Student,,3730537.78,2000789.55,5.0,,N,,Y,N,Y,,RM48,98.0,,0.0,0.0,Business Loan,3454092.37,84.0,23477546.94,69081.85,0.0,0.0,0.0,838.0,CIBIL,Low,,6.35,,1185.86,1436.83,28.0,32958.55,2024-07-30,EMI,Mobile App,94098.13,USD
CUST100246,ACC900246,Checking,2022-10-14,Active,M,30.0,Delhi,399645,Retail,Student,,2658231.13,1834813.52,4.0,Expired,,Y,,N,,Kolkata West,,463.0,1.0,0.0,1.0,Home Loan,1878261.56,48.0,337616.31,37565.23,60.0,0.0,205183.89,740.0,,,,,158846.53,7997.61,91.08,62.0,35444.15,2024-12-19,Interest,Branch,434965.49,INR
CUST100247,ACC900247,Recurring Deposit,2019-11-10,Inactive,,63.0,West Bengal,794727,SME,Self-Employed,,3827046.33,1569374.15,1.0,Expired,N,,,Y,,Kolkata West,,532.0,1.0,0.0,0.0,Business Loan,3876510.85,,658829.85,77530.22,60.0,0.0,2375.43,882.0,EXPERIAN,Very High,,,,,1131.47,13.0,1861.48,2024-12-09,Debit,Branch,460384.1,INR
CUST100248,ACC900248,Recurring Deposit,2018-03-13,Active,Other,75.0,Gujarat,508196,Corporate,Student,,4623566.56,288480.28,4.0,Expired,Y,Y,,,N,Jaipur Vaishali,RM4,396.0,0.0,0.0,0.0,Auto Loan,203832.93,120.0,124860.46,4076.66,90.0,1.0,4644.44,395.0,,Low,,,,6093.11,1511.02,80.0,74348.83,2022-10-11,Penalty,Net Banking,426392.04,INR
CUST100249,ACC900249,Savings,2018-11-29,Closed,F,57.0,Tamil Nadu,731031,SME,Retired,,3952659.02,1806764.05,7.0,Verified,,,N,N,Y,Bangalore MG Road,,,0.0,,1.0,,,,,,30.0,0.0,,374.0,CIBIL,Very High,2.79,,,14469.48,1469.48,99.0,71627.21,2022-12-21,Penalty,RTGS,69899.9,EUR
CUST100250,ACC900250,Savings,2020-03-10,Inactive,F,32.0,Delhi,660130,,Salaried,Employer_171,4610225.37,1407778.65,1.0,Rejected,Y,N,Y,,N,Kolkata West,,511.0,0.0,0.0,0.0,Education Loan,563379.34,12.0,160763.72,11267.59,0.0,0.0,0.0,467.0,,High,6.82,,,4861.74,979.16,96.0,19515.77,2019-06-27,EMI,IMPS,269714.8,USD
CUST100251,ACC900251,Checking,2018-11-04,Frozen,M,58.0,Telangana,266951,SME,,,4452105.92,1603995.41,2.0,,Y,,Y,Y,Y,,,675.0,0.0,0.0,0.0,Business Loan,4690166.53,84.0,3475953.61,93803.33,,,0.0,736.0,EXPERIAN,Very High,,,-108591.94,7511.02,1536.95,108.0,43173.23,2021-10-18,Interest,Branch,357262.38,INR
CUST100252,ACC900252,Savings,2021-10-04,,M,24.0,Gujarat,665465,Corporate,Student,,2040728.58,1247116.97,2.0,Expired,Y,Y,,N,N,Chennai East,RM2,389.0,1.0,1.0,0.0,Business Loan,771332.22,12.0,450716.0,15426.64,0.0,0.0,0.0,854.0,CIBIL,,3.92,,,6803.99,1652.16,16.0,71173.64,2020-07-30,Penalty,RTGS,299371.83,EUR
CUST100253,ACC900253,Recurring Deposit,2018-09-18,Inactive,F,47.0,,987874,Corporate,Self-Employed,,3135388.23,1703228.29,6.0,Verified,,Y,,Y,,Mumbai Central,RM26,199.0,,0.0,0.0,Education Loan,3727269.68,84.0,2107105.38,74545.39,0.0,0.0,0.0,844.0,CIBIL,,,,,4107.67,888.23,23.0,30755.27,2022-01-16,EMI,RTGS,362293.62,INR
CUST100254,ACC900254,Current,2022-07-17,Inactive,F,61.0,Delhi,443687,Corporate,Salaried,Employer_50,1103429.2,1947324.54,2.0,Pending,N,Y,N,N,N,Bangalore MG Road,RM7,374.0,0.0,,0.0,Education Loan,871533.89,48.0,732591.08,17430.68,60.0,0.0,1131.24,816.0,,,,,,13257.05,391.67,3.0,43481.75,2024-04-07,Credit,NEFT,313307.02,EUR
CUST100255,ACC900255,Fixed Deposit,2023-05-04,Closed,F,51.0,Tamil Nadu,840401,HNI,Business Owner,,1374560.16,89904.95,6.0,Expired,N,,N,N,N,Mumbai Central,RM33,685.0,0.0,,,,,,,,0.0,0.0,0.0,411.0,CIBIL,Medium,,5.65,,2205.18,1547.29,45.0,38280.66,2019-05-15,Interest,IMPS,29053.97,GBP
CUST100256,ACC900256,Recurring Deposit,2021-10-22,Active,F,41.0,Rajasthan,406884,HNI,Student,,3891985.59,1015798.88,3.0,Verified,,Y,N,N,,Ahmedabad SG Highway,RM10,527.0,1.0,,0.0,Home Loan,4804995.69,84.0,555376.52,96099.91,0.0,0.0,0.0,,EQUIFAX,Very High,,,,4338.83,1248.62,75.0,6090.97,2019-04-20,Transfer,NEFT,,EUR
CUST100257,ACC900257,Current,2021-03-25,Frozen,F,22.0,Delhi,676060,SME,Retired,,4079569.1,1582256.14,6.0,Expired,N,,,Y,,Chennai East,,660.0,,,,Home Loan,700728.29,12.0,423915.66,14014.57,0.0,0.0,0.0,832.0,,High,,,,7574.25,1906.63,20.0,54726.25,2019-11-08,EMI,IMPS,258248.18,INR
CUST100258,ACC900258,Checking,2018-09-17,Frozen,,30.0,Rajasthan,621877,HNI,Self-Employed,,4143586.43,1370835.04,1.0,Rejected,Y,Y,N,Y,,Ahmedabad SG Highway,RM14,334.0,0.0,0.0,0.0,Home Loan,1675567.12,48.0,1278588.93,33511.34,90.0,1.0,4168.3,899.0,EQUIFAX,Very High,,,142194.28,11908.55,372.65,70.0,19361.45,2020-09-28,Transfer,Branch,275733.27,GBP
CUST100259,ACC900259,Recurring Deposit,2024-04-05,,M,27.0,Delhi,,HNI,Self-Employed,,3930979.44,1632674.12,1.0,Expired,N,Y,N,Y,Y,Jaipur Vaishali,RM42,600.0,,0.0,0.0,,,,,,0.0,0.0,0.0,477.0,CIBIL,,,,,3048.19,1903.15,70.0,50475.53,2023-10-26,Transfer,IMPS,349420.44,EUR
CUST100260,ACC900260,Savings,2019-01-14,Inactive,Other,35.0,Gujarat,662192,SME,Salaried,Employer_98,471897.05,1105176.43,3.0,Verified,Y,N,,Y,N,Delhi North,,681.0,0.0,0.0,0.0,,,,,,,,0.0,417.0,,Low,3.1,,,11094.91,1357.84,19.0,9767.18,2023-03-01,EMI,RTGS,361871.25,INR
CUST100261,ACC900261,Recurring Deposit,2019-03-01,Inactive,F,36.0,Delhi,269820,Retail,Retired,,683462.1,1317140.71,7.0,Pending,Y,Y,N,Y,N,Delhi North,,284.0,0.0,0.0,0.0,Auto Loan,4231573.96,36.0,927392.57,84631.48,,,0.0,675.0,,Medium,,,,8197.08,1577.97,8.0,65544.2,2024-09-08,Debit,NEFT,402235.86,INR
CUST100262,ACC900262,Checking,2024-09-19,,M,64.0,Maharashtra,872468,SME,Salaried,Employer_95,2150619.63,446802.95,6.0,,Y,,Y,Y,Y,Bangalore MG Road,,460.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,567.0,CIBIL,,,,156343.27,3704.5,1539.61,90.0,31127.51,2022-01-27,EMI,RTGS,280888.0,GBP
CUST100263,ACC900263,Current,2019-01-04,,,51.0,Tamil Nadu,713571,,Business Owner,,2891451.28,1293384.07,8.0,Pending,N,N,N,N,N,Pune FC Road,,141.0,,0.0,0.0,Home Loan,4280343.9,12.0,2017484.35,85606.88,120.0,1.0,5137.26,355.0,EXPERIAN,,,,,10576.73,402.32,6.0,28366.16,2021-05-14,EMI,Branch,83411.27,INR
CUST100264,ACC900264,Savings,2018-05-12,Inactive,M,43.0,Rajasthan,379103,,Retired,,2193359.63,1213621.51,4.0,Rejected,Y,Y,N,N,Y,,,330.0,1.0,0.0,0.0,Home Loan,2254925.84,60.0,290032.32,45098.52,0.0,0.0,0.0,865.0,EQUIFAX,,3.49,,,9174.75,748.59,40.0,52502.7,2019-12-07,Transfer,ATM,314716.81,EUR
CUST100265,ACC900265,Checking,2020-05-13,,F,50.0,Rajasthan,473346,Retail,Student,,3137580.15,,8.0,Verified,N,,Y,Y,Y,Bangalore MG Road,,519.0,,1.0,0.0,,,,,,30.0,0.0,146.12,741.0,CIBIL,Medium,,,447250.9,434.11,1194.27,6.0,63465.67,2018-12-31,Credit,RTGS,427227.13,INR
CUST100266,ACC900266,Fixed Deposit,2018-02-17,Closed,M,69.0,,449497,SME,Student,,61812464.98,979251.02,6.0,Rejected,Y,N,N,,,Ahmedabad SG Highway,,471.0,,0.0,1.0,,,,,,0.0,0.0,0.0,387.0,,Low,,7.85,,4068.62,808.42,82.0,74742.7,2024-08-15,Debit,UPI,312104.85,USD
CUST100267,ACC900267,Checking,2021-04-14,Inactive,F,56.0,West Bengal,213204,,Student,,3602831.36,749713.96,7.0,Rejected,N,,,,Y,Jaipur Vaishali,,417.0,0.0,0.0,0.0,Business Loan,2177620.78,36.0,,43552.42,180.0,1.0,3987.61,695.0,EXPERIAN,Medium,,,475479.08,14965.11,,45.0,66358.1,2019-05-28,Interest,ATM,497316.63,EUR
CUST100268,ACC900268,Current,2020-02-04,Closed,F,34.0,Gujarat,676247,,Student,,2813394.51,,8.0,Verified,,,,,Y,Jaipur Vaishali,,390.0,1.0,,0.0,Personal Loan,1879491.61,,402156.95,37589.83,60.0,0.0,4374.65,497.0,EQUIFAX,Low,,,,-321.64,1063.65,,-12986.3,2023-06-07,Interest,Net Banking,63718.7,INR
CUST100269,ACC900269,Savings,2021-09-02,Closed,Other,38.0,Gujarat,115052,,,,729176.41,78999360.58,5.0,,N,N,N,Y,N,Mumbai Central,,372.0,,,0.0,Education Loan,5186931.85,12.0,-271739.71,103738.64,0.0,0.0,0.0,850.0,EXPERIAN,High,3.39,,,4414.57,1771.99,31.0,74951.07,2024-06-30,Transfer,UPI,8192617.87,INR
CUST100270,ACC900270,Fixed Deposit,2021-10-24,Active,M,54.0,Maharashtra,662928,SME,Retired,,3880178.05,455343.25,6.0,Rejected,,,,N,Y,Ahmedabad SG Highway,,528.0,,1.0,,Home Loan,2215306.3,60.0,1774815.84,44306.13,0.0,0.0,0.0,644.0,CIBIL,High,,6.56,,1678.87,209.27,80.0,50428.79,2018-02-07,Debit,RTGS,412921.34,USD
CUST100271,ACC900271,Fixed Deposit,2023-07-19,Inactive,M,73.0,Telangana,589919,SME,,,1058091.27,845241.98,6.0,,,N,N,N,,Hyderabad Banjara Hills,,78.0,0.0,0.0,0.0,,,,,,30.0,0.0,2482.58,718.0,EXPERIAN,,,6.47,,3967.49,253.01,54.0,11551.67,2020-04-15,Debit,UPI,361929.66,GBP
CUST100272,ACC900272,Checking,2020-03-03,Frozen,F,46.0,Delhi,849894,,Salaried,Employer_18,3982194.51,1977918.62,1.0,,Y,N,Y,Y,,Mumbai Central,,293.0,,1.0,0.0,,,,,,0.0,0.0,0.0,707.0,EXPERIAN,Very High,,,163195.18,8924.25,1387.29,82.0,2775901.51,2024-03-23,Penalty,RTGS,-24623.81,INR
