transaction_id,client_id,amount,transaction_type,timestamp,client_country,counterparty_country,ofac_match_flag,fatf_country_flag,structuring_pattern_flag,rapid_movement_flag,trade_mispricing_flag
43377,937,306.24,Wire,2025-08-26 00:01:54,JP,FR,0,0,0,0,0
43378,110,862.01,ACH,2025-08-22 09:42:11,SG,CN,0,0,0,0,0
43379,1000,1038.22,Check,2025-07-21 21:51:31,SG,CA,0,0,0,0,0
43380,1671,3540.76,ACH,2025-08-05 05:25:33,CN,CH,0,0,0,0,0
43381,1026,688.02,Wire,2025-07-05 14:33:22,IN,AF,0,0,0,0,0
43382,1450,1028.97,ACH,2025-08-03 21:54:25,DE,IN,0,0,0,0,0
43383,1744,1765.36,SWIFT,2025-07-10 10:37:53,IN,US,0,0,0,0,0
43384,1802,561.94,SWIFT,2025-08-31 13:07:55,LB,CN,0,0,0,0,0
43385,393,379.92,SWIFT,2025-07-05 15:01:08,AF,UK,0,0,0,0,0
43386,518,202.17,ACH,2025-08-11 23:55:16,DE,CH,0,0,0,0,0
43387,1597,214.43,Check,2025-09-12 20:43:15,KP,AU,0,0,0,0,0
43388,1556,1631.64,ACH,2025-07-18 20:39:56,VE,CH,0,0,0,0,0
43389,896,1808.47,ACH,2025-07-14 09:16:23,AU,JP,0,0,0,0,0
43390,529,17.07,Wire,2025-09-17 09:41:08,AE,AU,0,0,0,0,0
43391,1659,26210.82,SWIFT,2025-08-24 06:42:52,DE,IN,0,0,0,0,0
43392,1008,65.78,Check,2025-08-22 04:52:40,CH,AU,0,0,0,0,0
43393,60,191.32,SWIFT,2025-08-01 03:49:56,VE,JP,0,0,0,0,0
43394,1372,1833.76,Wire,2025-09-24 04:19:27,FR,CH,0,0,0,0,0
43395,419,2581.02,Wire,2025-08-03 08:03:12,RU,CN,0,0,0,0,0
43396,752,10655.37,SWIFT,2025-08-15 18:16:26,RU,CH,0,0,0,0,0
43397,545,1853.03,Wire,2025-07-04 17:35:40,JP,AE,0,0,0,0,0
43398,1295,2087.03,SWIFT,2025-08-16 11:41:39,CN,CH,0,0,0,0,0
43399,528,951.66,Check,2025-08-23 08:06:47,AF,CA,0,0,0,0,0
43400,1727,2068.89,ACH,2025-08-21 21:47:06,UK,CH,0,0,0,0,0
43401,1396,3508.4,ACH,2025-08-19 15:56:55,SD,CN,0,0,0,0,0
43402,794,2006.27,ACH,2025-07-17 03:53:42,FR,UK,0,0,0,0,0
43403,1095,3408.98,Wire,2025-09-10 15:10:52,LB,CN,0,0,0,0,0
43404,1833,384.52,Wire,2025-07-10 08:36:11,CN,DE,0,0,0,0,0
43405,591,2256.25,Wire,2025-08-26 11:06:01,SG,AU,0,0,0,0,0
43406,1012,758.39,Check,2025-07-20 17:03:49,LB,US,0,0,0,0,0
43407,1328,1312.2,Wire,2025-08-28 01:50:30,CA,SG,0,0,0,0,0
43408,335,2041.14,SWIFT,2025-09-04 13:14:19,CH,UK,0,0,0,0,0
43409,1827,3641.56,Wire,2025-08-25 18:57:18,CA,UK,0,0,0,1,0
43410,1371,279.8,Wire,2025-08-02 07:21:36,IR,UK,0,0,0,0,0
43411,1738,6194.32,SWIFT,2025-07-26 12:45:47,AE,JP,0,0,0,0,0
43412,498,2728.95,ACH,2025-08-03 18:54:20,UK,CA,0,0,0,0,0
43413,1510,75.7,SWIFT,2025-07-29 22:18:17,AU,AE,0,0,0,0,0
43414,701,2184.16,SWIFT,2025-08-05 13:28:39,CH,CN,0,0,0,0,0
43415,1453,2957.18,Check,2025-08-17 00:14:16,SD,AU,0,0,0,0,0
43416,1652,4987.19,Wire,2025-07-07 22:43:46,SG,IN,0,0,0,0,0
43417,461,5545.94,Check,2025-08-14 09:17:59,VE,JP,0,0,0,0,0
43418,801,115603.59,ACH,2025-07-30 21:14:18,JP,CA,0,0,0,0,0
43419,167,443.87,Wire,2025-09-12 02:10:07,AU,CH,0,0,0,0,0
43420,860,3183.0,SWIFT,2025-07-29 16:21:56,NL,US,0,0,0,0,0
43421,1419,3397.49,ACH,2025-09-06 23:26:35,JP,IN,0,0,0,0,0
43422,783,285.16,Wire,2025-08-10 13:01:05,IN,SG,0,0,0,0,0
43423,521,540.76,Check,2025-07-22 11:37:31,DE,IN,0,0,0,0,0
43424,13,5100.18,SWIFT,2025-07-12 14:24:30,NL,AU,0,0,0,0,0
43425,958,3587.53,ACH,2025-09-19 01:11:56,CH,IN,0,0,0,0,0
43426,1748,1364.04,ACH,2025-07-29 00:24:49,LB,CA,0,0,0,0,0
43427,920,376.44,SWIFT,2025-09-05 09:04:58,NL,DE,0,0,0,0,0
43428,371,4805.3,Wire,2025-08-19 16:22:18,LB,US,0,0,0,0,0
43429,1602,1330.39,Check,2025-08-13 02:54:18,VE,JP,0,0,0,0,0
43430,1670,338.58,Wire,2025-09-04 17:14:30,AE,FR,0,0,0,0,0
43431,785,119.57,Check,2025-08-21 13:34:26,NL,JP,0,0,0,0,0
43432,1013,33.4,SWIFT,2025-08-12 10:07:35,IN,IN,0,0,0,1,0
43433,1371,1621.52,Check,2025-09-22 01:28:30,IR,AU,0,0,0,0,0
43434,1331,2197.01,SWIFT,2025-09-07 15:30:50,CA,US,0,0,0,1,0
43435,1062,458.78,Check,2025-07-26 06:35:46,CH,CH,0,0,0,0,0
43436,1639,338.62,Wire,2025-08-04 09:31:33,NL,US,0,0,0,0,0
43437,1151,1061.38,ACH,2025-09-11 23:38:19,AE,AE,0,0,0,0,0
43438,947,2132.36,SWIFT,2025-08-23 07:32:38,US,CA,0,0,0,0,0
43439,836,251.0,SWIFT,2025-09-04 17:16:03,IR,CA,0,0,0,0,0
43440,840,3710.25,Wire,2025-09-12 14:38:45,CN,AE,0,0,0,0,0
43441,270,2573.12,SWIFT,2025-08-19 22:26:49,US,AU,0,0,0,0,0
43442,1430,266.08,Wire,2025-07-31 07:49:37,SG,CH,0,0,0,0,0
43443,1763,4304.9,SWIFT,2025-08-29 20:36:16,VE,SG,0,0,0,0,0
43444,1435,492.23,Wire,2025-07-20 03:51:18,DE,US,0,0,0,0,0
43445,1688,608.08,Wire,2025-09-03 11:04:22,KP,FR,0,0,0,0,0
43446,968,234.36,ACH,2025-08-12 08:58:51,IR,DE,0,0,0,0,0
43447,1577,4359.35,SWIFT,2025-08-06 01:15:01,IN,IN,0,0,0,0,0
43448,327,2653.77,ACH,2025-08-01 02:11:08,AE,AF,0,0,0,1,0
43449,1072,3657.24,Check,2025-07-18 02:19:52,VE,IN,0,0,0,0,0
43450,717,715.51,SWIFT,2025-07-26 05:40:49,LB,CA,0,0,0,0,0
43451,236,2069.83,Wire,2025-09-15 10:01:22,RU,CH,0,0,0,0,0
43452,1705,1311.04,Wire,2025-08-22 11:38:59,SG,AE,0,0,0,0,0
43453,1236,2109.49,Check,2025-07-09 02:03:00,AU,JP,0,0,0,0,0
43454,461,3956.9,Check,2025-07-09 03:02:12,VE,AU,0,0,0,0,0
43455,280,11303.85,SWIFT,2025-08-24 06:14:52,CH,CN,0,0,0,0,0
43456,882,169.49,Check,2025-08-11 13:55:26,CN,US,0,0,0,0,0
43457,154,63461.93,Check,2025-08-17 17:36:44,CH,AE,0,0,0,0,0
43458,1426,486.14,Check,2025-09-20 15:54:50,IR,CN,0,0,0,0,0
43459,389,2170.19,Wire,2025-08-20 14:27:41,LB,CA,0,0,0,0,0
43460,1256,763.58,Check,2025-08-29 23:01:49,SG,AE,0,0,0,0,0
43461,294,1612.24,SWIFT,2025-09-05 10:35:50,UK,AE,0,0,0,0,0
43462,1587,4426.05,ACH,2025-07-15 13:36:59,AU,CN,0,0,0,1,0
43463,646,2737.13,SWIFT,2025-08-30 02:07:12,KP,JP,0,0,0,1,0
43464,1988,578.44,SWIFT,2025-07-05 04:47:53,CA,CN,0,0,0,0,0
43465,1638,1049.79,Check,2025-09-17 13:18:20,CN,NL,0,0,0,0,0
43466,646,8134.76,SWIFT,2025-07-25 12:18:42,KP,UK,0,0,0,0,0
43467,1466,497.7,SWIFT,2025-08-17 23:10:11,US,JP,0,0,0,0,0
43468,187,3123.78,SWIFT,2025-09-28 02:45:20,CA,AE,0,0,0,0,0
43469,1759,272.48,Wire,2025-07-06 17:02:18,CH,SG,0,0,0,0,0
43470,463,1250.5,Wire,2025-07-19 00:45:46,RU,CH,0,0,0,0,0
43471,906,425.46,ACH,2025-07-22 21:55:57,IR,AU,0,0,0,0,0
43472,649,420.81,ACH,2025-07-29 16:46:55,DE,FR,0,0,0,0,0
43473,17,1459.31,Wire,2025-07-26 18:35:30,NL,UK,0,0,0,0,0
43474,543,1290.86,Check,2025-08-14 17:04:21,DE,IN,0,0,0,0,0
43475,1563,398.69,ACH,2025-08-11 18:57:41,US,UK,0,0,0,0,0
43476,646,3883.57,SWIFT,2025-09-05 03:36:24,KP,CA,0,0,0,0,0
43477,1257,756.03,ACH,2025-08-07 22:46:55,KP,FR,0,0,0,0,0
43478,1758,2561.29,Wire,2025-08-18 14:21:50,CH,CH,0,0,0,0,0
43479,522,500.09,ACH,2025-07-10 11:23:10,AU,CH,0,0,0,0,0
43480,1810,1756.07,ACH,2025-09-19 06:13:57,CH,DE,0,0,0,0,0
43481,1399,13792.98,Check,2025-08-22 21:56:18,CA,CH,0,0,0,0,0
43482,1145,322.78,SWIFT,2025-08-27 08:13:11,NL,NL,0,0,0,0,0
43483,1163,2204.13,SWIFT,2025-07-06 22:54:11,IR,SG,0,0,0,0,0
43484,1440,26858.03,SWIFT,2025-07-20 21:02:59,US,US,0,0,0,0,0
43485,134,857.28,SWIFT,2025-07-16 00:43:35,SY,NL,0,0,0,0,0
43486,1018,5071.59,Wire,2025-07-18 02:43:44,DE,AE,0,0,0,0,0
43487,242,16074.37,Check,2025-09-16 00:28:45,JP,AU,0,0,0,0,0
43488,449,1572.74,ACH,2025-09-14 06:21:28,AE,UK,0,0,0,0,0
43489,708,946.59,Check,2025-09-08 17:36:09,CN,AU,0,0,0,1,0
43490,1853,299.74,SWIFT,2025-08-02 11:45:05,VE,IN,0,0,0,0,0
43491,665,1024.64,Wire,2025-08-09 09:12:01,LB,KP,1,1,0,0,0
43492,73,4645.38,Wire,2025-09-20 10:57:27,US,FR,0,0,0,0,0
43493,736,2736.49,SWIFT,2025-08-24 12:17:03,NL,SG,0,0,0,0,0
43494,6,471.24,ACH,2025-08-26 15:31:30,AE,IN,0,0,0,0,0
43495,267,3425.61,ACH,2025-08-04 04:25:21,IR,JP,0,0,0,0,0
43496,1965,1665.02,Check,2025-07-30 08:59:46,UK,US,0,0,0,0,0
43497,831,2544.18,SWIFT,2025-09-28 20:30:15,CA,AU,0,0,0,0,0
43498,457,4852.55,ACH,2025-09-07 22:10:37,CH,AE,0,0,0,0,0
43499,608,31468.53,Wire,2025-08-02 08:14:21,JP,JP,0,0,0,1,0
43500,589,720.74,Check,2025-09-25 13:29:18,UK,CA,0,0,0,0,0
43501,1684,64087.72,ACH,2025-08-18 23:58:25,RU,UK,0,0,0,0,0
43502,1684,558.08,ACH,2025-07-21 02:36:55,RU,DE,0,0,0,0,0
43503,729,2747.47,Wire,2025-09-07 23:03:57,SG,IN,0,0,0,0,0
43504,40,2411.42,Wire,2025-09-08 16:59:28,RU,CN,0,0,0,0,0
43505,999,5044.66,SWIFT,2025-09-11 06:46:07,CH,DE,0,0,0,0,0
43506,339,231.34,Check,2025-09-20 15:10:19,RU,US,0,0,0,0,0
43507,378,1650.0,SWIFT,2025-07-17 11:41:41,SG,NL,0,0,0,0,0
43508,431,34434.72,Wire,2025-09-15 20:04:26,VE,JP,0,0,0,0,0
43509,772,825.88,Wire,2025-07-30 00:54:54,SY,NL,0,0,0,0,0
43510,39,1370.13,Wire,2025-07-05 11:31:25,FR,US,0,0,0,0,0
43511,1644,1305.74,Check,2025-07-04 16:27:56,FR,UK,0,0,0,0,0
43512,142,3456.66,ACH,2025-09-16 06:48:03,AF,SG,0,0,0,0,0
43513,245,718.66,Wire,2025-09-23 11:28:08,SY,AE,0,0,0,0,0
43514,1245,11059.4,SWIFT,2025-07-31 17:19:42,CA,UK,0,0,0,0,0
43515,676,800.89,SWIFT,2025-08-22 20:48:26,IR,IN,0,0,0,0,0
43516,1814,2394.64,ACH,2025-07-18 03:29:45,NL,AE,0,0,0,0,0
43517,34,5070.38,Check,2025-07-08 12:20:20,AF,CA,0,0,0,0,0
43518,1917,105.14,SWIFT,2025-09-16 00:58:03,VE,CA,0,0,0,0,0
43519,1704,1555.55,Wire,2025-07-20 04:24:53,AE,US,0,0,0,0,0
43520,579,309.87,SWIFT,2025-07-09 08:20:05,AU,AE,0,0,0,0,0
43521,105,199.2,ACH,2025-08-18 03:04:57,AE,US,0,0,0,0,0
43522,238,2252.83,SWIFT,2025-08-03 01:55:05,AU,SG,0,0,0,0,0
43523,1888,820.29,Wire,2025-08-25 22:14:48,CH,NL,0,0,0,0,0
43524,16,7214.63,Check,2025-07-23 11:04:32,IR,CH,0,0,0,0,0
43525,232,1867.3,ACH,2025-07-09 16:16:59,SY,FR,0,0,0,0,0
43526,1923,820.86,Check,2025-09-25 21:51:22,AF,FR,0,0,0,0,0
43527,1576,490.16,SWIFT,2025-07-13 18:41:57,NL,CH,0,0,0,0,0
43528,1987,1443.56,ACH,2025-09-18 17:49:33,KP,JP,0,0,0,0,0
43529,1146,45442.81,Wire,2025-09-19 00:53:17,SY,JP,0,0,0,0,0
43530,670,3322.33,Check,2025-08-12 06:27:19,CN,JP,0,0,0,0,0
43531,901,1085.01,SWIFT,2025-07-26 16:58:15,KP,US,0,0,0,0,0
43532,1949,1544.99,Check,2025-08-12 04:15:19,IR,AU,0,0,0,0,0
43533,775,640.92,Wire,2025-08-04 10:21:52,AU,AE,0,0,0,0,0
43534,173,2255.72,ACH,2025-09-28 17:53:29,UK,IN,0,0,0,0,0
43535,1093,159.76,Wire,2025-07-07 17:36:21,IN,UK,0,0,0,0,0
43536,1599,607.0,Check,2025-08-17 13:07:51,JP,DE,0,0,0,0,0
43537,45,3009.8,Wire,2025-08-02 04:25:11,KP,CN,0,0,0,0,0
43538,142,540.43,ACH,2025-08-24 15:23:54,AF,AU,0,0,0,0,0
43539,1705,974.96,SWIFT,2025-08-12 18:33:42,SG,AE,0,0,0,0,0
43540,1117,1374.85,ACH,2025-08-30 18:51:46,SD,CH,0,0,0,0,0
43541,242,10541.61,Wire,2025-09-25 05:08:50,JP,JP,0,0,0,0,0
43542,699,1644.04,ACH,2025-08-09 18:22:28,LB,US,0,0,0,0,0
43543,1467,682.92,Check,2025-07-20 21:25:30,FR,SG,0,0,0,0,0
43544,1246,8445.49,SWIFT,2025-08-07 06:45:47,AE,CN,0,0,0,0,0
43545,28,997.17,Wire,2025-09-21 11:28:16,IR,JP,0,0,0,0,0
43546,1324,3739.16,Wire,2025-08-02 08:05:16,NL,AU,0,0,0,0,0
43547,1295,735.26,Check,2025-09-08 09:05:33,CN,SG,0,0,0,0,0
43548,801,697.24,Check,2025-08-10 14:17:26,JP,CA,0,0,0,0,0
43549,625,2078.21,Wire,2025-08-01 18:57:46,RU,AU,0,0,0,0,0
43550,934,2603.28,Check,2025-08-23 07:43:27,KP,AU,0,0,0,0,0
43551,1324,869.16,Check,2025-07-17 06:29:01,NL,UK,0,0,0,0,0
43552,307,4556.35,Wire,2025-08-17 16:10:27,DE,JP,0,0,0,0,0
43553,1176,1162.53,ACH,2025-07-23 10:00:27,CA,CH,0,0,0,0,0
43554,1579,1173.9,Check,2025-09-12 07:02:26,FR,DE,0,0,0,0,0
43555,1886,303.85,Wire,2025-09-22 07:14:56,VE,US,0,0,0,1,0
43556,495,1360.37,Check,2025-09-14 23:47:55,CA,NL,0,0,0,0,0
43557,1040,1593.31,SWIFT,2025-09-24 06:39:55,RU,FR,0,0,0,0,0
43558,1052,1268.37,ACH,2025-07-08 23:45:50,AF,DE,0,0,0,0,0
43559,773,2713.23,SWIFT,2025-09-28 03:14:00,AF,AE,0,0,0,0,0
43560,875,493.76,SWIFT,2025-08-02 17:10:41,FR,SG,0,0,0,0,0
43561,1912,23876.08,ACH,2025-09-15 14:47:10,SG,US,0,0,0,0,0
43562,387,1231.62,ACH,2025-09-25 00:49:44,JP,NL,0,0,0,0,0
43563,1192,1019.91,Check,2025-07-21 10:39:05,CN,SG,0,0,0,0,0
43564,1476,714.51,SWIFT,2025-09-29 08:30:43,CH,JP,0,0,0,0,0
43565,1782,4666.54,ACH,2025-08-20 23:06:07,IN,LB,0,0,0,0,0
43566,42,11030.88,Check,2025-08-28 15:06:36,NL,UK,0,0,0,0,0
43567,1116,2406.77,SWIFT,2025-07-11 19:27:37,CA,IN,0,0,0,0,0
43568,724,834.04,Check,2025-08-08 23:07:57,FR,CA,0,0,0,0,0
43569,1294,995.24,SWIFT,2025-09-11 01:11:37,SY,CA,0,0,0,0,0
43570,1852,499.23,Check,2025-07-22 13:02:49,JP,FR,0,0,0,0,0
43571,1624,559.71,Wire,2025-07-30 18:56:01,CN,JP,0,0,0,0,0
43572,1857,285.13,Wire,2025-09-26 09:35:42,UK,UK,0,0,0,0,0
43573,154,3219.91,Wire,2025-07-29 14:42:28,CH,IN,0,0,0,1,0
43574,365,3861.92,Wire,2025-09-07 11:06:19,AU,NL,0,0,0,0,0
43575,434,1469.68,ACH,2025-09-15 06:56:41,SD,US,0,0,0,0,0
43576,1493,1627.62,Check,2025-07-28 22:23:08,LB,NL,0,0,0,0,0
43577,464,12598.21,ACH,2025-08-16 15:12:16,RU,US,0,0,0,0,0
43578,735,2388.11,Wire,2025-07-16 16:23:06,AF,UK,0,0,0,0,0
43579,216,2352.12,Check,2025-08-29 12:50:23,AU,CN,0,0,0,0,0
43580,381,2612.47,SWIFT,2025-09-23 00:38:22,CA,DE,0,0,0,1,0
43581,436,1910.99,ACH,2025-07-15 18:59:30,JP,CH,0,0,0,0,0
43582,1277,4293.43,SWIFT,2025-09-18 12:31:23,DE,AU,0,0,0,0,0
43583,553,92.28,Wire,2025-09-10 03:54:30,IR,CA,0,0,0,0,0
43584,840,46588.99,Check,2025-08-28 07:31:18,CN,CN,0,0,0,0,0
43585,634,1925.17,SWIFT,2025-07-26 22:18:08,LB,JP,0,0,0,0,0
43586,1122,3808.25,ACH,2025-07-23 08:03:49,CH,CH,0,0,0,0,0
43587,914,1882.43,Wire,2025-09-18 11:52:29,CN,CH,0,0,0,0,0
43588,978,1611.25,SWIFT,2025-07-18 08:20:36,JP,US,0,0,0,0,0
43589,739,2603.24,ACH,2025-08-30 08:28:26,AE,CA,0,0,0,0,0
43590,987,435.91,Wire,2025-08-08 01:03:43,CH,CN,0,0,0,0,0
43591,1618,2628.63,SWIFT,2025-07-03 20:24:05,VE,CH,0,0,0,1,0
43592,1698,1074.24,Wire,2025-07-03 13:37:04,AF,US,0,0,0,0,0
43593,1479,4022.3,SWIFT,2025-09-13 23:06:14,VE,AF,0,0,0,0,0
43594,1432,3180.19,ACH,2025-07-29 08:22:12,AU,NL,0,0,0,0,0
43595,1091,102112.67,ACH,2025-09-28 14:32:34,RU,AF,0,0,0,0,0
43596,918,242.72,SWIFT,2025-07-14 00:39:28,CH,NL,0,0,0,0,0
43597,1163,2925.32,SWIFT,2025-07-16 18:27:08,IR,JP,0,0,0,0,0
43598,1287,773.4,Wire,2025-09-24 00:15:30,LB,CN,0,0,0,0,0
43599,888,1973.54,Check,2025-07-05 20:45:17,AU,CN,0,0,0,0,0
43600,829,1355.0,Wire,2025-09-29 19:09:32,VE,SG,0,0,0,0,0
43601,671,687.48,Wire,2025-09-10 16:25:00,VE,CH,0,0,0,0,0
43602,1655,749.39,SWIFT,2025-09-20 16:34:44,JP,JP,0,0,0,0,0
43603,1629,878.53,Check,2025-08-29 09:19:32,FR,AE,0,0,0,0,0
43604,750,2953.98,ACH,2025-07-03 18:24:55,FR,CH,0,0,0,0,0
43605,385,1026.4,SWIFT,2025-08-02 13:02:38,AF,US,0,0,0,0,0
43606,1254,81.2,ACH,2025-08-02 16:08:06,RU,CA,0,0,0,0,0
43607,1524,1472.96,ACH,2025-09-26 03:23:37,CN,CN,0,0,0,0,0
43608,346,1620.49,Check,2025-09-13 07:07:16,AE,UK,0,0,0,0,0
43609,96,1752.78,ACH,2025-08-29 10:14:04,VE,FR,0,0,0,0,0
43610,1153,2204.19,SWIFT,2025-08-10 20:23:50,NL,UK,0,0,0,0,0
43611,736,575.21,ACH,2025-07-06 21:23:15,NL,AU,0,0,0,0,0
43612,1290,6647.2,Wire,2025-09-30 15:38:14,AU,AU,0,0,0,0,0
43613,1933,2123.78,SWIFT,2025-09-01 09:15:39,IR,UK,0,0,0,0,0
43614,141,976.19,Wire,2025-09-27 22:19:27,US,DE,0,0,0,0,0
43615,1838,2813.95,Check,2025-08-01 01:42:07,DE,FR,0,0,0,0,0
43616,378,272.54,SWIFT,2025-07-05 20:09:57,SG,DE,0,0,0,1,0
43617,1060,275.14,Check,2025-09-14 17:18:33,AF,AU,0,0,0,0,0
43618,1493,1414.73,ACH,2025-07-30 05:59:57,LB,AU,0,0,0,0,0
43619,1467,60095.11,SWIFT,2025-07-21 19:14:17,FR,DE,0,0,0,0,0
43620,1983,2423.7,SWIFT,2025-08-14 19:44:57,SY,SG,0,0,0,0,0
43621,991,1843.18,Check,2025-07-24 01:23:15,RU,FR,0,0,0,0,0
43622,17,2461.72,Wire,2025-09-18 03:01:02,NL,US,0,0,0,0,0
43623,1732,965.95,SWIFT,2025-07-22 20:35:22,IN,DE,0,0,0,0,0
43624,918,3505.39,SWIFT,2025-09-19 07:34:42,CH,UK,0,0,0,0,0
43625,765,1289.48,SWIFT,2025-08-27 06:03:11,AU,DE,0,0,0,0,0
43626,247,4923.49,ACH,2025-09-24 03:23:17,FR,FR,0,0,0,0,0
43627,1237,511.36,SWIFT,2025-09-14 03:22:25,JP,JP,0,0,0,0,0
43628,509,121.78,Check,2025-09-17 13:14:41,SY,NL,0,0,0,0,0
43629,1780,4858.75,Check,2025-07-19 08:20:39,VE,DE,0,0,0,0,0
43630,1424,1027.38,ACH,2025-09-24 17:57:11,SD,UK,0,0,0,0,0
43631,1043,1994.18,SWIFT,2025-07-21 00:22:57,SD,DE,0,0,0,0,0
43632,514,551.81,Wire,2025-08-30 06:56:01,JP,CA,0,0,0,0,0
43633,1395,2421.16,Check,2025-07-18 20:00:25,IR,KP,1,1,0,0,0
43634,65,1748.46,SWIFT,2025-09-02 14:22:09,VE,JP,0,0,0,0,0
43635,1124,2933.41,ACH,2025-09-27 18:22:41,SY,FR,0,0,0,0,0
43636,1645,1044.52,ACH,2025-09-28 14:36:48,CH,US,0,0,0,0,0
43637,1060,3079.08,ACH,2025-09-13 12:04:50,AF,DE,0,0,0,0,0
43638,597,739.31,ACH,2025-08-28 12:20:40,AU,DE,0,0,0,0,0
43639,1653,2651.14,Check,2025-09-02 08:57:53,IN,CA,0,0,0,0,0
43640,1908,2457.01,ACH,2025-07-27 02:17:55,KP,UK,0,0,0,0,0
43641,371,43.47,SWIFT,2025-07-22 17:33:23,LB,AE,0,0,0,0,0
43642,1006,757.04,ACH,2025-08-28 22:40:46,VE,AU,0,0,0,0,0
43643,116,917.87,SWIFT,2025-07-23 22:04:50,VE,FR,0,0,0,0,0
43644,639,2608.64,SWIFT,2025-07-05 06:56:30,LB,AU,0,0,0,0,0
43645,1166,672.29,ACH,2025-08-18 16:31:32,SY,SG,0,0,0,0,0
43646,1217,3203.61,ACH,2025-09-17 19:51:07,CA,CH,0,0,0,0,0
43647,439,1283.17,Wire,2025-08-06 17:37:11,CH,AE,0,0,0,0,0
43648,1177,1656.35,ACH,2025-09-06 10:08:18,JP,UK,0,0,0,0,0
43649,1544,356.23,ACH,2025-07-19 07:49:20,CA,FR,0,0,0,0,0
43650,272,12172.04,Wire,2025-08-09 20:58:20,SD,SG,0,0,0,0,0
43651,668,3376.76,Wire,2025-09-26 18:57:05,IR,US,0,0,0,1,0
43652,1363,1430.12,Wire,2025-09-15 19:40:36,DE,JP,0,0,0,0,0
43653,523,2482.71,Wire,2025-09-07 07:52:52,US,UK,0,0,0,0,0
43654,92,796.32,Wire,2025-09-06 10:25:24,JP,UK,0,0,0,0,0
43655,982,1053.49,ACH,2025-09-07 04:07:20,CH,SG,0,0,0,0,0
43656,645,2083.52,Check,2025-09-23 02:14:34,CH,AE,0,0,0,0,0
43657,44,1491.67,Check,2025-09-21 19:19:46,US,DE,0,0,0,0,0
43658,246,9256.75,Check,2025-07-30 03:06:28,AU,AE,0,0,1,0,0
43659,895,2435.0,Wire,2025-07-19 12:15:16,CH,AU,0,0,0,0,0
43660,1801,705.4,ACH,2025-08-26 06:39:05,IN,CH,0,0,0,0,0
43661,792,2788.92,Wire,2025-07-07 13:20:54,NL,IN,0,0,0,0,0
43662,1127,18.72,SWIFT,2025-07-14 19:04:57,SY,DE,0,0,0,0,0
43663,1178,2698.95,Check,2025-09-04 08:52:11,US,US,0,0,0,0,0
43664,833,424.95,ACH,2025-07-07 12:11:08,DE,IN,0,0,0,0,0
43665,1328,3185.12,Wire,2025-08-23 04:34:34,CA,US,0,0,0,0,0
43666,249,585.64,ACH,2025-07-11 15:15:22,CA,CA,0,0,0,0,0
43667,227,560.36,Check,2025-09-02 14:32:21,SG,CN,0,0,0,0,0
43668,760,25773.29,ACH,2025-09-26 12:21:50,AE,AU,0,0,0,0,0
43669,423,1061.28,Wire,2025-08-10 02:10:35,IN,NL,0,0,0,0,0
43670,565,230.67,Check,2025-08-14 18:43:17,AU,CH,0,0,0,0,0
43671,1579,2813.28,SWIFT,2025-08-22 08:18:20,FR,JP,0,0,0,0,0
43672,1474,294.28,Check,2025-07-26 17:35:36,KP,CN,0,0,0,0,0
43673,236,167.1,ACH,2025-08-12 14:55:48,RU,AE,0,0,0,0,0
43674,614,2148.74,SWIFT,2025-09-18 17:53:46,FR,AU,0,0,0,1,0
43675,1174,6787.89,ACH,2025-08-13 18:17:06,UK,AE,0,0,0,0,0
43676,1014,463.39,ACH,2025-09-12 01:06:40,SD,AE,0,0,0,0,0
43677,1077,2366.13,ACH,2025-08-03 20:45:54,VE,FR,0,0,0,1,0
43678,1995,1206.91,SWIFT,2025-09-29 00:48:24,CN,AE,0,0,0,0,0
43679,1846,1064.11,Wire,2025-08-05 11:22:13,UK,JP,0,0,0,0,0
43680,381,72.19,Check,2025-07-10 11:31:56,CA,AE,0,0,0,0,0
43681,671,2536.83,Wire,2025-08-14 01:05:20,VE,CA,0,0,0,0,0
43682,129,159.32,Check,2025-08-21 00:37:58,LB,CN,0,0,0,0,0
43683,623,7777.85,SWIFT,2025-09-08 20:08:11,KP,DE,0,0,0,0,0
43684,1587,1795.61,ACH,2025-09-09 01:41:51,AU,US,0,0,0,0,0
43685,469,22908.96,Wire,2025-07-30 11:31:21,DE,CH,0,0,0,0,0
43686,292,1408.99,ACH,2025-08-14 07:24:59,SG,US,0,0,0,1,0
43687,391,1579.25,Wire,2025-08-04 07:39:46,UK,DE,0,0,0,0,0
43688,541,3912.61,SWIFT,2025-08-19 08:38:50,KP,AU,0,0,0,0,0
43689,607,523.68,ACH,2025-08-11 14:18:31,SY,CH,0,0,0,0,0
43690,1853,974.38,Check,2025-07-31 08:32:20,VE,KP,1,1,0,0,0
43691,645,1685.46,Check,2025-08-17 22:16:39,CH,FR,0,0,0,0,0
43692,1493,600.45,ACH,2025-09-14 08:06:29,LB,IN,0,0,0,0,0
43693,1582,497.6,SWIFT,2025-08-27 09:55:01,IR,DE,0,0,0,0,0
43694,1766,734.69,ACH,2025-07-22 01:39:59,UK,DE,0,0,0,0,0
43695,265,1582.15,Wire,2025-07-15 10:28:03,CA,CN,0,0,0,0,0
43696,1190,86917.3,Check,2025-09-02 11:05:52,UK,IN,0,0,0,0,0
43697,507,1513.65,SWIFT,2025-09-14 17:13:59,NL,DE,0,0,0,0,0
